epoch,accuracy,loss
0,0.5,0.0032069345470517874
0,0.65625,0.00376100093126297
0,0.625,0.007391222752630711
0,0.40625,0.0038311085663735867
0,0.8125,0.006846273317933083
0,0.53125,0.007515956647694111
0,0.53125,0.006508636754006147
0,0.5,0.005291510373353958
0,0.46875,0.0056100101210176945
0,0.59375,0.0016989449504762888
0,0.4375,0.003563366597518325
0,0.46875,0.006933656521141529
0,0.53125,0.011108649894595146
0,0.625,0.003147325711324811
0,0.5625,0.0034631500020623207
0,0.59375,0.006358207203447819
0,0.5,0.004597874358296394
0,0.65625,0.14443527162075043
0,0.3125,0.0071935998275876045
0,0.34375,0.004498623311519623
0,0.5625,0.019949981942772865
0,0.5,0.011519861407577991
0,0.5,0.005722689442336559
0,0.78125,0.006882017012685537
0,0.75,0.011929640546441078
0,0.78125,0.019049637019634247
0,0.75,0.01012552622705698
0,0.6875,0.002465029014274478
0,0.53125,0.012544075027108192
0,0.53125,0.013535229489207268
0,0.59375,0.005447241012006998
0,0.6875,0.0030272032599896193
0,0.625,0.005057471804320812
0,0.46875,0.010188288986682892
0,0.46875,0.004022611770778894
0,0.53125,0.006721974350512028
0,0.5625,0.003358233720064163
0,0.59375,0.007625454571098089
0,0.65625,0.009538472630083561
0,0.75,0.008798565715551376
0,0.71875,0.008268103003501892
0,0.5,0.008752161636948586
0,0.625,0.0052203466184437275
0,0.625,0.006929988972842693
0,0.59375,0.005791033152490854
0,0.5625,0.00328256469219923
0,0.53125,0.016635004431009293
0,0.59375,0.016728080809116364
0,0.65625,0.003099011490121484
0,0.59375,0.00972042977809906
0,0.65625,0.0031611791346222162
0,0.59375,0.007031571120023727
0,0.4375,0.005357544403523207
0,0.34375,0.002601575804874301
0,0.5625,0.005693139508366585
0,0.59375,0.002636612392961979
0,0.53125,0.009814701974391937
0,0.71875,0.003039570990949869
0,0.5,0.008303601294755936
0,0.59375,0.00318773346953094
0,0.65625,0.001918150344863534
0,0.65625,0.003222337458282709
0,0.5625,0.01340910978615284
0,0.625,0.003794390242546797
0,0.5625,0.00912543199956417
0,0.65625,0.0023084410931915045
0,0.65625,0.0048918756656348705
0,0.625,0.0019422083860263228
0,0.59375,0.0028307985048741102
0,0.6875,0.0030421013943850994
0,0.59375,0.011827737092971802
0,0.5625,0.010740253143012524
0,0.65625,0.003950243350118399
0,0.5,0.003846213221549988
0,0.46875,0.004511717706918716
0,0.59375,0.002518385648727417
0,0.5,0.016216645017266273
0,0.65625,0.003549218410626054
0,0.59375,0.004636792466044426
0,0.84375,0.007968757301568985
0,0.625,0.006408292800188065
0,0.8125,0.0022671418264508247
0,0.6875,0.005019510164856911
0,0.84375,0.07837504148483276
0,0.75,0.0033105406910181046
0,0.71875,0.010941457003355026
0,0.75,0.007572545204311609
0,0.625,0.006518509238958359
0,0.71875,0.004422239027917385
0,0.625,0.01567734032869339
0,0.75,0.011111895553767681
0,0.75,0.004111339338123798
0,0.8125,0.00807961169630289
0,0.71875,0.0034902675542980433
0,0.75,0.0032198207918554544
0,0.53125,0.006194265093654394
0,0.5625,0.010523012839257717
0,0.5625,0.003406706266105175
0,0.5625,0.005311509594321251
0,0.53125,0.003649858059361577
0,0.46875,0.007835912518203259
0,0.5,0.007072025444358587
0,0.59375,0.007374446839094162
0,0.5,0.019159970805048943
0,0.46875,0.06820347905158997
0,0.46875,0.004068849608302116
0,0.5625,0.004996524658054113
0,0.53125,0.0018818561220541596
0,0.4375,0.003758062608540058
0,0.5,0.0047713378444314
0,0.5625,0.0014117574319243431
0,0.59375,0.005720745772123337
0,0.625,0.011345479637384415
0,0.5625,0.003459978848695755
0,0.65625,0.012497592717409134
0,0.5625,0.015467831864953041
0,0.46875,0.010230247862637043
0,0.65625,0.0077396417036652565
0,0.59375,0.010836761444807053
0,0.4375,0.041400033980607986
0,0.53125,0.0036305910907685757
0,0.71875,0.00939403846859932
0,0.46875,0.006437342613935471
0,0.65625,0.008016277104616165
0,0.65625,0.00827172864228487
0,0.53125,0.007156470324844122
0,0.6875,0.004975322633981705
0,0.65625,0.006540337111800909
0,0.8125,0.024082433432340622
0,0.5,0.009743203409016132
0,0.65625,0.002588064642623067
0,0.4375,0.007188231684267521
0,0.625,0.0034929844550788403
0,0.375,0.00654821190983057
0,0.5,0.014737732708454132
0,0.53125,0.005762771237641573
0,0.75,0.00642198184505105
0,0.5625,0.01915990374982357
0,0.625,0.003296533366665244
0,0.75,0.004051498603075743
0,0.65625,0.011230251751840115
0,0.53125,0.012736903503537178
0,0.59375,0.01843518763780594
0,0.53125,0.007377251051366329
0,0.5625,0.011066297069191933
0,0.8125,0.005310017615556717
0,0.53125,0.011983298696577549
0,0.6875,0.006726556923240423
0,0.6875,0.00987184513360262
0,0.65625,0.004388108849525452
0,0.53125,0.005590218584984541
0,0.65625,0.004966420121490955
0,0.53125,0.014791032299399376
0,0.5625,0.009334729984402657
0,0.5,0.00611073849722743
0,0.65625,0.003374825231730938
0,0.5625,0.014765442349016666
0,0.5,0.025297796353697777
0,0.625,0.004835575353354216
0,0.65625,0.007460433058440685
0,0.46875,0.0032765858341008425
0,0.6875,0.01763560250401497
0,0.65625,0.004695136100053787
0,0.625,0.015458413399755955
0,0.5,0.007411700673401356
0,0.53125,0.0025847237557172775
0,0.5,0.057201579213142395
0,0.5625,0.006061471998691559
0,0.53125,0.005981153342872858
0,0.65625,0.004346716683357954
0,0.5625,0.0024807718582451344
0,0.59375,0.004077995661646128
0,0.625,0.006454088259488344
0,0.625,0.008451730944216251
0,0.59375,0.0047312285751104355
0,0.5625,0.004403573926538229
0,0.40625,0.0045742313377559185
0,0.53125,0.0073196557350456715
0,0.6875,0.00949415098875761
0,0.625,0.0037090955302119255
0,0.4375,0.003481506835669279
0,0.59375,0.0028948530089110136
0,0.5,0.006702149752527475
0,0.625,0.007147385273128748
0,0.5625,0.00478620920330286
0,0.59375,0.0030640505719929934
0,0.5,0.007309579290449619
0,0.6875,0.004092441871762276
0,0.59375,0.009195509366691113
0,0.71875,0.005846762098371983
0,0.75,0.005649028345942497
0,0.5625,0.010971270501613617
0,0.59375,0.009142887778580189
0,0.6875,0.18033921718597412
0,0.65625,0.005576138850301504
0,0.53125,0.00968562439084053
0,0.40625,0.006408060435205698
0,0.4375,0.004657094366848469
0,0.625,0.0033491274807602167
0,0.53125,0.008606748655438423
0,0.75,0.004477279260754585
0,0.6875,0.005538972094655037
0,0.625,0.005327058956027031
0,0.75,0.009822776541113853
0,0.6875,0.0033222706988453865
0,0.65625,0.0065152207389473915
0,0.75,0.01001577265560627
0,0.53125,0.01136541087180376
0,0.625,0.0035300832241773605
0,0.625,0.010012829676270485
0,0.46875,0.020812854170799255
0,0.8125,0.007653738372027874
0,0.59375,0.0051508704200387
0,0.65625,0.008366329595446587
0,0.6875,0.005925165489315987
0,0.5625,0.003625788725912571
0,0.5625,0.006242267321795225
0,0.46875,0.005150370765477419
0,0.5,0.004587359726428986
0,0.5625,0.014778222888708115
0,0.46875,0.004081559367477894
0,0.59375,0.002516640815883875
0,0.59375,0.0066939350217580795
0,0.65625,0.0049062068574130535
0,0.6875,0.014455585740506649
0,0.625,0.00876733846962452
0,0.6875,0.011726228520274162
0,0.59375,0.013166721910238266
0,0.40625,0.0045183198526501656
0,0.625,0.00950759369879961
0,0.5625,0.00629938580095768
0,0.5625,0.0042899660766124725
0,0.71875,0.0026369031984359026
0,0.4375,0.0073106554336845875
0,0.59375,0.004646307788789272
0,0.625,0.011929413303732872
0,0.6875,0.0024231253191828728
0,0.59375,0.003936338238418102
0,0.5,0.004738716408610344
0,0.59375,0.0038248859345912933
0,0.625,0.00407824432477355
0,0.53125,0.08559451252222061
0,0.625,0.0037557794712483883
0,0.375,0.004222054034471512
0,0.59375,0.0029202846344560385
0,0.34375,0.010367710143327713
0,0.40625,0.002760516479611397
0,0.6875,0.0060545094311237335
0,0.5625,0.005574192386120558
0,0.5625,0.005209876224398613
0,0.46875,0.0032401871867477894
0,0.65625,0.00917312502861023
0,0.59375,0.08804161101579666
0,0.5625,0.007747450843453407
0,0.53125,0.007919229567050934
0,0.375,0.008769639767706394
0,0.40625,0.004543733783066273
0,0.375,0.0066332099959254265
0,0.5,0.010980036109685898
0,0.65625,0.007802458480000496
0,0.6875,0.005998668260872364
0,0.625,0.006663616746664047
0,0.65625,0.007762992288917303
0,0.65625,0.005338258575648069
0,0.84375,0.006120163481682539
0,0.40625,0.00741700641810894
0,0.40625,0.007458146661520004
0,0.53125,0.021181056275963783
0,0.375,0.011184842325747013
0,0.5,0.004642725456506014
0,0.53125,0.00610702857375145
0,0.46875,0.017503628507256508
0,0.5,0.011581246741116047
0,0.59375,0.004143341910094023
0,0.65625,0.00497468700632453
0,0.71875,0.0842222049832344
0,0.65625,0.007678813301026821
0,0.6875,0.0035117026418447495
0,0.40625,0.004351544659584761
0,0.65625,0.007726119365543127
0,0.4375,0.025811340659856796
0,0.46875,0.005053267814218998
0,0.53125,0.00814724713563919
0,0.53125,0.009357763454318047
0,0.71875,0.08229006081819534
0,0.625,0.004527556709945202
0,0.71875,0.017161555588245392
0,0.46875,0.003991866949945688
0,0.40625,0.0037191533483564854
0,0.625,0.003593855071812868
0,0.59375,0.008105270564556122
0,0.59375,0.00387971312738955
0,0.46875,0.0036248276010155678
0,0.5,0.005173176527023315
0,0.5625,0.003491705982014537
0,0.53125,0.005258251912891865
0,0.71875,0.004056150559335947
0,0.71875,0.00264330068603158
0,0.5625,0.0038544628769159317
0,0.53125,0.007048591040074825
0,0.65625,0.07515497505664825
0,0.59375,0.016675572842359543
0,0.59375,0.0210909191519022
0,0.3125,0.0036647131200879812
0,0.5625,0.0023946957662701607
0,0.5625,0.002295175101608038
0,0.71875,0.01212727464735508
0,0.65625,0.0057469988241791725
0,0.625,0.0793270543217659
0,0.53125,0.0036397541407495737
0,0.59375,0.005623046308755875
0,0.4375,0.019053854048252106
0,0.59375,0.015796227380633354
0,0.59375,0.0038743263576179743
0,0.78125,0.004441278520971537
0,0.59375,0.00884315837174654
0,0.71875,0.00846516340970993
0,0.625,0.010490400716662407
0,0.625,0.011341842822730541
0,0.59375,0.0179915651679039
0,0.53125,0.0046660685911774635
0,0.5,0.0051212552934885025
0,0.40625,0.004017422907054424
0,0.5,0.005038771778345108
0,0.4375,0.011475113220512867
0,0.625,0.004428165964782238
0,0.65625,0.01036323606967926
0,0.71875,0.005009082145988941
0,0.6875,0.007377727888524532
0,0.4375,0.006368234753608704
0,0.625,0.01105902437120676
0,0.5625,0.003230735193938017
0,0.6875,0.008655315265059471
0,0.53125,0.0025766040198504925
0,0.28125,0.010392272844910622
0,0.5,0.007337102200835943
0,0.40625,0.004143813159316778
0,0.65625,0.004357927944511175
0,0.53125,0.010448217391967773
0,0.625,0.0065224431455135345
0,0.6875,0.008014236576855183
0,0.65625,0.09306661039590836
0,0.5625,0.007465716917067766
0,0.46875,0.012340606190264225
0,0.53125,0.01326582208275795
0,0.53125,0.0027440644335001707
0,0.5,0.004698440432548523
0,0.5625,0.019292348995804787
0,0.53125,0.007538384757936001
0,0.5,0.0031438968144357204
0,0.625,0.004246030934154987
0,0.59375,0.008155586197972298
0,0.71875,0.0024235197342932224
0,0.4375,0.015366999432444572
0,0.53125,0.005848597269505262
0,0.6875,0.010169519111514091
0,0.65625,0.008459133096039295
0,0.5625,0.004847283940762281
0,0.53125,0.005428652744740248
0,0.59375,0.005208822898566723
0,0.4375,0.02353382110595703
0,0.40625,0.008840610273182392
0,0.59375,0.01255561038851738
0,0.59375,0.006381377577781677
0,0.6875,0.005080229602754116
0,0.78125,0.012907786294817924
0,0.6875,0.003816254436969757
0,0.46875,0.008257672190666199
0,0.6875,0.002665221691131592
0,0.65625,0.0051622032187879086
0,0.5,0.003502052742987871
0,0.59375,0.004086227156221867
0,0.65625,0.0022232166957110167
0,0.625,0.017199385911226273
0,0.59375,0.013532740995287895
0,0.71875,0.00951586477458477
0,0.5625,0.0028802650049328804
0,0.53125,0.0032717795111238956
0,0.5625,0.00607646256685257
0,0.46875,0.002164721256121993
0,0.59375,0.002655919175595045
0,0.5625,0.002591776428744197
0,0.6875,0.01248578168451786
0,0.625,0.012820074334740639
0,0.46875,0.007248219568282366
0,0.5625,0.009898887947201729
0,0.65625,0.00885535404086113
0,0.625,0.0028869733214378357
0,0.46875,0.010069841518998146
0,0.5625,0.00891794078052044
0,0.6875,0.009783539921045303
0,0.65625,0.005535035394132137
0,0.71875,0.0068336836993694305
0,0.5,0.003927334677428007
0,0.5,0.0056795161217451096
0,0.65625,0.002900364575907588
0,0.53125,0.011593462899327278
0,0.71875,0.006068415939807892
0,0.625,0.003651856444776058
0,0.46875,0.008568832650780678
0,0.71875,0.011644318699836731
0,0.71875,0.005067762453109026
0,0.59375,0.010555272921919823
0,0.59375,0.008780041709542274
0,0.4375,0.0032562853302806616
0,0.5625,0.0020555758383125067
0,0.53125,0.006462744902819395
0,0.625,0.008427044376730919
0,0.5625,0.0034686257131397724
0,0.6875,0.008235017769038677
0,0.78125,0.003814336843788624
0,0.5,0.006868900265544653
0,0.59375,0.006257280707359314
0,0.59375,0.003454391611739993
0,0.71875,0.0024586827494204044
0,0.6875,0.007564432919025421
0,0.71875,0.003837668802589178
0,0.625,0.0031965584494173527
0,0.625,0.004129571374505758
0,0.6875,0.004105008207261562
0,0.6875,0.00795020442456007
0,0.5625,0.0034856367856264114
0,0.65625,0.002562890760600567
0,0.5,0.0020390418358147144
0,0.78125,0.0022257762029767036
0,0.625,0.004168642684817314
0,0.5625,0.0028842713218182325
0,0.6875,0.0027298755012452602
0,0.46875,0.0024517453275620937
0,0.53125,0.00548553979024291
0,0.625,0.004611954092979431
0,0.5625,0.003515210235491395
0,0.4375,0.006749150808900595
0,0.53125,0.021976180374622345
0,0.59375,0.006911695469170809
0,0.6875,0.0017841776134446263
0,0.65625,0.004043154884129763
0,0.6875,0.0058221230283379555
0,0.46875,0.007916383445262909
0,0.53125,0.0034119910560548306
0,0.375,0.008108355104923248
0,0.5625,0.011152725666761398
0,0.5,0.00933750532567501
0,0.75,0.0024420921690762043
0,0.59375,0.00978497788310051
0,0.84375,0.003135010367259383
0,0.65625,0.006773658562451601
0,0.65625,0.002739602467045188
0,0.59375,0.010748551227152348
0,0.625,0.004558717831969261
0,0.65625,0.009929260239005089
0,0.5,0.004565310198813677
0,0.625,0.016993017867207527
0,0.5625,0.005488958675414324
0,0.59375,0.00817240308970213
0,0.65625,0.005613419692963362
0,0.5,0.00958193652331829
0,0.59375,0.003092015627771616
0,0.53125,0.0036732687149196863
0,0.625,0.011515091173350811
0,0.53125,0.013346150517463684
0,0.5625,0.0038760288152843714
0,0.5625,0.006264048628509045
0,0.625,0.015394520945847034
0,0.6875,0.006306738592684269
0,0.625,0.0037534800358116627
0,0.5625,0.0035997831728309393
0,0.53125,0.005562324542552233
0,0.5,0.004200410097837448
0,0.5625,0.02129824459552765
0,0.53125,0.005225345492362976
0,0.46875,0.01386033184826374
0,0.6875,0.003925005439668894
0,0.65625,0.0034083202481269836
0,0.71875,0.004397794604301453
0,0.71875,0.0049377549439668655
0,0.8125,0.003480531508103013
0,0.71875,0.018283452838659286
0,0.6875,0.011973738670349121
0,0.53125,0.004986797459423542
0,0.59375,0.005484447348862886
0,0.5,0.008746443316340446
0,0.5625,0.004584063775837421
0,0.59375,0.004725231789052486
0,0.5625,0.0010868131648749113
0,0.5625,0.005403383634984493
0,0.625,0.0033708149567246437
0,0.53125,0.0032338458113372326
0,0.59375,0.0036425048019737005
0,0.625,0.0047748275101184845
0,0.75,0.002673185896128416
0,0.71875,0.005886496976017952
0,0.6875,0.008497231639921665
0,0.6875,0.0045489175245165825
0,0.59375,0.0027609793469309807
0,0.625,0.0067664748057723045
0,0.53125,0.00662687374278903
0,0.53125,0.007916484028100967
0,0.71875,0.003244612133130431
0,0.46875,0.003065895289182663
0,0.53125,0.00395620334893465
0,0.53125,0.0703398734331131
0,0.65625,0.008602632209658623
0,0.53125,0.0106815779581666
0,0.59375,0.00944829173386097
0,0.6875,0.07461117208003998
0,0.53125,0.004767715930938721
0,0.625,0.006877477280795574
0,0.5625,0.020825957879424095
0,0.625,0.002712387591600418
0,0.65625,0.0017405797261744738
0,0.5,0.01560346782207489
0,0.5625,0.00872535165399313
0,0.78125,0.005265461280941963
0,0.65625,0.006890153046697378
0,0.65625,0.008130151778459549
0,0.625,0.05620046705007553
0,0.59375,0.002170714084059
0,0.46875,0.011588333174586296
0,0.53125,0.003673945087939501
0,0.625,0.006453949958086014
0,0.5,0.01269630715250969
0,0.65625,0.010217313654720783
0,0.59375,0.005739463493227959
0,0.5625,0.01057242602109909
0,0.6875,0.0045351204462349415
0,0.59375,0.008190710097551346
0,0.6875,0.00860378984361887
0,0.5625,0.017001044005155563
0,0.71875,0.007585485465824604
0,0.65625,0.005017706658691168
0,0.46875,0.013294773176312447
0,0.6875,0.00609586713835597
0,0.5,0.005510071292519569
0,0.6875,0.025038324296474457
0,0.6875,0.006070129573345184
0,0.6875,0.0041458322666585445
0,0.75,0.013149028643965721
0,0.5625,0.008816426619887352
0,0.75,0.003564235055819154
0,0.5,0.011333059519529343
0,0.75,0.003959286492317915
0,0.5625,0.007111279293894768
0,0.625,0.004533015191555023
0,0.75,0.0031427666544914246
0,0.53125,0.005447118077427149
0,0.65625,0.0030775205232203007
0,0.71875,0.00434977887198329
0,0.5625,0.005854470189660788
0,0.46875,0.012689678929746151
0,0.6875,0.0049009015783667564
0,0.59375,0.007575593423098326
0,0.59375,0.003929436206817627
0,0.78125,0.00451845396310091
0,0.6875,0.0036734947934746742
0,0.6875,0.0035413308069109917
0,0.625,0.0031376644037663937
0,0.59375,0.0046413009986281395
0,0.5,0.002383605809882283
0,0.59375,0.004321968648582697
0,0.53125,0.006026792339980602
0,0.71875,0.005862542428076267
0,0.65625,0.010453591123223305
0,0.40625,0.006967129185795784
0,0.625,0.0032046400010585785
0,0.46875,0.0029836203902959824
0,0.65625,0.0027490993961691856
0,0.5625,0.007049479987472296
0,0.5625,0.0032134116627275944
0,0.53125,0.0077415648847818375
0,0.78125,0.00888253003358841
0,0.59375,0.0037879333831369877
0,0.59375,0.005110038444399834
0,0.53125,0.005271637812256813
0,0.59375,0.004956927616149187
0,0.6875,0.004216195084154606
0,0.53125,0.0032736745197325945
0,0.71875,0.003673685248941183
0,0.625,0.0025818184949457645
0,0.6875,0.0068681929260492325
0,0.625,0.0046594468876719475
0,0.5625,0.00548913236707449
0,0.5625,0.003531212452799082
0,0.53125,0.0054121799767017365
0,0.5625,0.009152079001069069
0,0.59375,0.004646928980946541
0,0.6875,0.00529921380802989
0,0.40625,0.005726570263504982
0,0.625,0.0076066250912845135
0,0.5625,0.007390339393168688
0,0.625,0.002598096616566181
0,0.65625,0.003581505035981536
0,0.53125,0.003457091748714447
0,0.5,0.008649086579680443
0,0.5,0.007951128296554089
0,0.59375,0.007469752803444862
0,0.625,0.005577326286584139
0,0.625,0.00834343209862709
0,0.5625,0.008272046223282814
0,0.65625,0.006185871548950672
0,0.5,0.006409018766134977
0,0.4375,0.006271015387028456
0,0.46875,0.004738926887512207
0,0.4375,0.018562598153948784
0,0.34375,0.009834574535489082
0,0.625,0.010102640837430954
0,0.34375,0.00303202448412776
0,0.75,0.002947860863059759
0,0.59375,0.23504453897476196
0,0.71875,0.0077020591124892235
0,0.78125,0.002835236256942153
0,0.59375,0.003400677815079689
0,0.625,0.0028182375244796276
0,0.5625,0.010205390863120556
0,0.5625,0.002267562784254551
0,0.6875,0.004902013577520847
0,0.53125,0.004425845108926296
0,0.6875,0.0035232664085924625
0,0.5625,0.00625633355230093
0,0.65625,0.0039545269683003426
0,0.625,0.010116697289049625
0,0.5625,0.12285909801721573
0,0.59375,0.0029399124905467033
0,0.71875,0.006987616419792175
0,0.53125,0.005961685907095671
0,0.625,0.004544905386865139
0,0.59375,0.011131683364510536
0,0.5625,0.005762357730418444
0,0.65625,0.009513897821307182
0,0.53125,0.004477378912270069
0,0.6875,0.003936056513339281
0,0.65625,0.01075858622789383
0,0.625,0.013899299316108227
0,0.46875,0.010132295079529285
0,0.40625,0.00371548137627542
0,0.4375,0.010727529413998127
